pair,file1,file2,start,end,length,region,breakdown,other_ff_fraction,n_cal_tables,cal_tables
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2020,0x2023,3,code,code:3,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2723,0x2724,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x273b,0x273c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2753,0x2754,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x276a,0x276c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2782,0x2784,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x279b,0x279c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x27b3,0x27b4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x27cb,0x27cc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x27e3,0x27e4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x27fb,0x27fc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2813,0x2814,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x282b,0x282c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2843,0x2844,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x285b,0x285c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2873,0x2874,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x288b,0x288c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x28a3,0x28a4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x28bb,0x28bc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x28d3,0x28d4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x28ea,0x28ec,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2902,0x2904,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x291b,0x291c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2933,0x2934,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x294b,0x294c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2963,0x2964,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x297b,0x297c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2993,0x2994,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x29ab,0x29ac,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x29c3,0x29c4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x29db,0x29dc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x29f3,0x29f4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2a0b,0x2a0c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2a22,0x2a24,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2a3a,0x2a3c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2a53,0x2a54,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2a6b,0x2a6c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2a83,0x2a84,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2a9b,0x2a9c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2ab3,0x2ab4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2acb,0x2acc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2ae3,0x2ae4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2afb,0x2afc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2b13,0x2b14,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2b2b,0x2b2c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2b43,0x2b44,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2b5b,0x2b5c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2b73,0x2b74,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2b8b,0x2b8c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2ba3,0x2ba4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2bba,0x2bbc,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2bd2,0x2bd4,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2beb,0x2bec,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2c03,0x2c04,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2c1b,0x2c1c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2c33,0x2c34,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2c4b,0x2c4c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2c63,0x2c64,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2c7b,0x2c7c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2c93,0x2c94,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2cab,0x2cac,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2cc3,0x2cc4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2cdb,0x2cdc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2cf3,0x2cf4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2d0b,0x2d0c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2d22,0x2d24,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2d3a,0x2d3c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2d53,0x2d54,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2d6b,0x2d6c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2d83,0x2d84,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2d9b,0x2d9c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2db3,0x2db4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2dcb,0x2dcc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2de3,0x2de4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2dfb,0x2dfc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2e13,0x2e14,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2e2b,0x2e2c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2e42,0x2e44,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2e5a,0x2e5c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2e73,0x2e74,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2e8b,0x2e8c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2ea3,0x2ea4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2ebb,0x2ebc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2ed3,0x2ed4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2eeb,0x2eec,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2f03,0x2f04,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2f1b,0x2f1c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2f32,0x2f34,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2f4b,0x2f4c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2f62,0x2f64,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2f7b,0x2f7c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2f93,0x2f94,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2fab,0x2fac,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2fc3,0x2fc4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2fda,0x2fdc,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x2ff3,0x2ff4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x300b,0x300c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3023,0x3024,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x303b,0x303c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3052,0x3054,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x306b,0x306c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3083,0x3084,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x309b,0x309c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x30b3,0x30b4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x30cb,0x30cc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x30e3,0x30e4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x30fb,0x30fc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3113,0x3114,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x312b,0x312c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3143,0x3144,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x315b,0x315c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3173,0x3174,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x318b,0x318c,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x31a3,0x31a4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x31bb,0x31bc,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x31d3,0x31d4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x31ea,0x31ec,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3203,0x3204,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x321a,0x321c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3233,0x3234,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x327a,0x327c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x32ee,0x32f0,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x338a,0x338c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x33b6,0x33b8,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x347a,0x3490,22,code,code:22,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3572,0x3578,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3676,0x3678,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x36a2,0x36a4,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x375a,0x375c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3902,0x3904,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x394e,0x3950,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3962,0x3964,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3aae,0x3ab4,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3ad6,0x3ad8,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3b22,0x3b28,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3d46,0x3d48,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3d9a,0x3d9c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3e02,0x3e04,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3e82,0x3e84,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3f9a,0x3f9c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3fa6,0x3fa8,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3fe6,0x3fe8,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4096,0x4098,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x413e,0x4140,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4206,0x4208,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x473e,0x4740,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x493a,0x493c,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4996,0x499c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x49a6,0x49ad,7,code,code:7,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x49b6,0x49bd,7,code,code:7,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x49c6,0x49cd,7,code,code:7,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x49d6,0x49dd,7,code,code:7,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x49e6,0x49ec,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x49f6,0x49fc,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4a06,0x4a0c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4a16,0x4a1c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4a26,0x4a2c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4a36,0x4a3c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4a46,0x4a4c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4a56,0x4a5c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4a66,0x4a6c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4a76,0x4a7c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4a86,0x4a8c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4a96,0x4a9c,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4aa6,0x4aac,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4ab6,0x4abc,6,code,code:6,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4aca,0x4aec,34,code,code:34,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4b0e,0x4b10,2,code,code:2,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x4c87,0x52b8,1585,code,code:1585,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x52c3,0x52c4,1,code,code:1,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x52cc,0x8214,12104,code,code:12104,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x8224,0x829a,118,code,code:118,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x82aa,0x1e0ee,89668,code,code:89668,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x1e102,0x257fc,30458,code,code:30458,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x25804,0x355f4,65008,code,code:65008,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x355fc,0x3fc24,42536,code,code:42536,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x3fc32,0x59c12,106464,code,code:106464,,0,
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x59c1a,0x711cd,95667,code,code:75350 cal_data:17055 padding:2960 cal_table:302,,302,Barometric Pressure Sensor Max ADC Count; Barometric Pressure Sensor Min ADC Count; CLT Sensor Scaling; Cold Rev Limit; Cold Rev Limit Threshold; IAT Sensor Scaling; Idle Related; Idle Target; ...
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x711d5,0x713fd,552,cal_data,cal_data:545 cal_table:7,,7,Table 3D - 31_; Table 3D - 32_; X; X; Y; Y; Y
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x71405,0x71411,12,cal_data,cal_data:11 cal_table:1,,1,Table 3D - 108_
60E0E700_N3YLEE__vs__60E32000_N3M5E,60E0E700_N3YLEE,60E32000_N3M5E,0x71419,0x744b8,12447,cal_data,cal_data:12206 cal_table:241,,241,Accel Pedal to Throttle Position #1; Fuelling - Safe Mode; Fuelling 0; Fuelling 1; Fuelling 10 - Safe Mode; Fuelling 11; Fuelling 12; Fuelling 13 - Safe Mode; ...
